,Unnamed: 0,Student ID,Date of Birth,Registration Date,Faculty,Program,Education Level,Semester,Course code,Course name,Credits,Num Grade,Letter Grade
122,123,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Spring,ENS213,PROGRAMMING FOR ENGINEERS (+),3|6,6.0,C
123,124,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Spring,ENS221,INTRODUCTION TO ENGINEERING,3|6,9.0,A-
124,125,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Spring,NS209,GENETICS I,3|6,8.0,B+
125,126,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Spring,ECON101,ECONOMICS,3|6,9.0,A-
126,127,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Spring,ENG111,FRESHMAN ENGLISH,2|4,10.0,A
127,128,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Spring,HUM101,SCIENCE AND TECHNOLOGY,3|6,7.0,B-
128,129,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Spring,MATH101,CALCULUS I,3|6,7.0,C+
129,130,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Spring,NS104,GENERAL CHEMISTRY,3|6,6.0,C
130,131,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Spring,TURK121,SPOKEN TURKISH I  ,1|2,9.0,A-
131,132,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Spring,ECON102,GLOBALIZATION AND BUSINESS,3|6,6.0,C
132,133,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Spring,MATH202,DIFFERENTIAL EQUATIONS,3|6,6.0,C
133,134,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Spring,NS102,PHYSICS,3|6,6.0,C
134,135,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Spring,NS103,BIOLOGY,3|6,7.0,C+
135,136,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Spring,NS207,ORGANIC CHEMISTRY,3|6,6.0,C
136,137,160301008,1996-04-10,2016-09-26,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Spring,NS209,GENETICS I,3|6,5.0,F
137,138,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,ARCH302,URBAN DESIGN AND PLANNING,3|6,7.0,C+
138,139,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,ARCH303,ARCHITECTURAL DESIGN STUDIO III,6|12,5.0,E
139,140,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,ARCH312,BUILDING CONSTRUCTION,2|4,7.0,B-
140,141,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,ARCH354,NEW DESIGN IN OLD SETTINGS,2|4,7.0,C+
141,142,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,ARCH372,COMPOSITIONS IN ARCHITECTURE,2|4,6.0,C
142,143,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,ARCH376,HISTORY OF ART,2|4,7.0,B-
143,144,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,ARCH208,ARCHITECTURAL COMMUNICATION,3|6,,
144,145,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,ARCH304,ARCHITECTURAL DESIGN STUDIO IV,6|12,,
145,146,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,ARCH311,MATERIALS IN ARCHITECTURE,2|4,,
146,147,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,ARCH357,BOSNIAN ARCHITECTURE,2|4,,
147,148,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,ARCH403,MANAGEMENT IN ARCHITECTURE,2|4,,
148,149,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,ARCH100,INTRODUCTION TO ARCHITECTURAL DESIGN,3|6,6.0,C
149,150,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,ARCH106,INTRODUCTION TO BUILDING TECHNOLOGY,3|6,6.0,C
150,151,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,ARCH217,HISTORY OF ARCHITECTURE II,3|6,6.0,C
151,152,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,BOS112,SPOKEN BOSNIAN II ,1|2,9.0,A-
152,153,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,ECON101,ECONOMICS,3|6,8.0,B+
153,154,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,MAN111,COMMUNICATION AND REPORTING,2|4,9.0,A-
154,155,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,ARCH201,ARCHITECTURAL DESIGN STUDIO I,6|12,7.0,C+
155,156,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,ARCH203,BUILDING SERVICES I,2|4,7.0,B-
156,157,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,ARCH204,STRUCTURAL DESIGN I,2|4,6.0,C
157,158,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,ARCH209,HISTORY OF ARCHITECTURE III,2|4,7.0,B-
158,159,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,ARCH216,INTRODUCTION TO CAD,2|4,8.0,B
159,160,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,VA403,3D DESIGN I,3|6,8.0,B
160,161,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,ARCH108,INTRODUCTION TO ARCHITECTURAL DESIGN II,3|6,8.0,B+
161,162,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,ARCH109,BASIC DESIGN COMMUNICATION II,1.5|3,6.0,C
162,163,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,ARCH202,ARCHITECTURAL DESIGN STUDIO II,6|12,6.0,C
163,164,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,ARCH211,BUILDING SERVICES II,2|4,8.0,B+
164,165,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,ARCH308,URBAN HISTORY,2|4,6.0,C
165,166,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,ARCH101,BASIC DESIGN COMMUNICATION,3|6,8.0,B+
166,167,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,ARCH102,HISTORY OF ARCHITECTURE I,3|6,9.0,A-
167,168,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,BOS111,SPOKEN BOSNIAN I ,1|2,10.0,A
168,169,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,ENG111,FRESHMAN ENGLISH,2|4,9.0,A-
169,170,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,MATH101,CALCULUS I,3|6,9.0,A-
170,171,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,SPS103,LAW AND ETHICS,3|6,,
171,172,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,ARCH210,STRUCTURAL DESIGN II,2|4,6.0,C
172,173,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,ARCH303,ARCHITECTURAL DESIGN STUDIO III,6|12,8.0,B+
173,174,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,ARCH304,ARCHITECTURAL DESIGN STUDIO IV,6|12,5.0,F
174,175,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,ARCH307,SUSTAINABLE DESIGN,2|4,6.0,C
175,176,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,ARCH311,MATERIALS IN ARCHITECTURE,2|4,5.0,F
176,177,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,ARCH304,ARCHITECTURAL DESIGN STUDIO IV,6|12,5.0,F
177,178,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,ARCH380,WORK PLACEMENT/INTERNSHIP,3|6,,S
178,179,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,ARCH401,ARCHITECTURAL HERITAGE CONSERVATION,2|4,9.0,A-
179,180,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,ARCH402,CONTEMPORARY ARCHITECTURAL THEORY,2|4,7.0,C+
180,181,160302002,1997-12-20,2016-09-26,Faculty of Engineering and Natural Sciences,Architecture (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,ARCH408,BUILDING PHYSICS,2|4,7.0,C+
181,182,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,CS105,ADVANCED PROGRAMMING,3|6,8.0,B+
182,183,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,CS299,"SOCIAL, LEGAL, AND ETHICAL ISSUES IN COMPUTING",3|6,7.0,C+
183,184,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,ECON101,ECONOMICS,3|6,8.0,B
184,185,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,MAN111,COMMUNICATION AND REPORTING,2|4,8.0,B
185,186,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,MATH101,CALCULUS I,3|6,6.0,C
186,187,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,TURK122,SPOKEN TURKISH II ,1|2,7.0,C+
187,188,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,S499,SPECIAL TOPICS IN COMPUTER SCIENCE IL,3|6,,
188,189,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,EDU102,INTRODUCTION TO PEDAGOGY,3|6,,
189,190,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,EE437,INTRODUCTION TO ROBOTICS,3|6,,
190,191,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,ENS490,GRADUATION PROJECT(SENIOR STANDING),3|6,,
191,192,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,MATH102,CALCULUS II,3|6,,
192,193,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,CS304,COMPUTER ARCHITECTURE,3|6,6.0,C
193,194,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,CS306,DATABASE MANAGEMENT,3|6,6.0,C
194,195,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,CS313,THEORY OF COMPUTATION,3|6,7.0,C+
195,196,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,MATH201,LINEAR ALGEBRA,3|6,6.0,C
196,197,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,MATH209,DISCRETE MATHEMATICS II,3|6,9.0,A-
197,198,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,NS207,ORGANIC CHEMISTRY,3|6,5.0,E
198,199,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,CS302,ALGORITHMS AND DATA STRUCTURES,3|6,8.0,B
199,200,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,CS307,OPERATING SYSTEMS,3|6,8.0,B+
200,201,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,CS310,HUMAN COMPUTER INTERACTION,3|6,7.0,C+
201,202,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,ENS207,ENGINEERING GRAPHICS,3|6,8.0,B
202,203,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,SE302,SOFTWARE TESTING AND MAINTENANCE,3|6,7.0,B-
203,204,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,SE322,SOFTWARE REQUIREMENTS ANALYSIS,3|6,9.0,A-
204,205,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,CS308,SOFTWARE ENGINEERING,3|6,6.0,C
205,206,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,CS416,CRYPTOGRAPHY,3|6,7.0,C+
206,207,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,PSY406,POSITIVE PSYCHOLOGY,3|6,7.0,B-
207,208,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,SE308,COMMUNICATION SYSTEMS AND NETWORKS,3|6,6.0,C
208,209,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,SE406,SOFTWARE ENGINEERING MANAGEMENT,3|6,7.0,B-
209,210,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,SE407,SOFTWARE QUALITY MANAGEMENT,3|6,7.0,C+
210,211,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,CS412,WEB APPLICATION DEVELOPMENT,3|6,7.0,B-
211,212,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,CS420,NETWORK PROGRAMMING,3|6,6.0,C
212,213,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,MATH203 ,INTRODUCTION TO PROBABILITY AND STATISTICS,3|6,6.0,C
213,214,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,PSY103,INTRODUCTION TO PSYCHOLOGY,3|6,7.0,B-
214,215,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,SE370,WORK PLACEMENT/INTERNSHIP,3|6,,S
215,216,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,CS305,PROGRAMMING LANGUAGES,3|6,6.0,C
216,217,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,ENS221,INTRODUCTION TO ENGINEERING,3|6,6.0,C
217,218,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,MATH203,INTRODUCTION TO PROBABILITY AND STATISTICS,3|6,,W
218,219,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,MATH204,DISCRETE MATHEMATICS,3|6,6.0,C
219,220,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,SE211,SOFTWARE CONSTRUCTION,3|6,7.0,C+
220,221,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,CS103,INTRODUCTION TO PROGRAMMING,3|6,10.0,A
221,222,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,ENG111,FRESHMAN ENGLISH,2|4,9.0,A-
222,223,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,HUM101,SCIENCE AND TECHNOLOGY,3|6,8.0,B
223,224,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,MATH101,CALCULUS I,3|6,,W
224,225,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,SPS103,LAW AND ETHICS,3|6,8.0,B+
225,226,160302017,1998-03-25,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,TURK121,SPOKEN TURKISH I  ,1|2,7.0,B-
